,names,scores,logfoldchanges,pvals,pvals_adj
177,ARRDC3,4.8590755,1.7553632,1.473562081249827e-06,2.440824727145701e-05
178,CCL5,4.858792,1.4460989,1.4108281772510444e-06,2.3407637629257887e-05
179,AC015912.3,4.8497005,2.8183682,1.5696533553274996e-06,2.584312581356494e-05
180,LAX1,4.844918,1.1611208,1.5174779271735862e-06,2.506951355071645e-05
181,NUP210,4.838895,1.3761168,1.584914591328481e-06,2.6050012020228067e-05
182,UGGT1,4.8242383,1.6774606,1.726278033337997e-06,2.8301296103808433e-05
183,HUWE1,4.82303,1.5315452,1.7255451835649449e-06,2.8301296103808433e-05
184,HIST1H2AL,4.8225803,3.3553503,1.8412012493399974e-06,3.005792140920001e-05
185,NUS1,4.803081,1.47521,1.9020303267720386e-06,3.0998603866928104e-05
186,DDX58,4.795328,2.3191044,2.044883640489395e-06,3.31590233951506e-05
187,TM9SF3,4.79058,1.1505519,1.970907441596971e-06,3.2013168015653656e-05
188,IER5,4.7636113,1.3065537,2.257127475145432e-06,3.635668080590504e-05
189,TRAM2,4.755967,1.3853774,2.3752512755454565e-06,3.806901484661536e-05
190,IFNG-AS1,4.7337375,1.1090543,2.598348414983564e-06,4.13702442448248e-05
191,LASP1,4.7271113,1.8096377,2.79095303700844e-06,4.429091235823986e-05
192,TCF3,4.721638,1.5835264,2.80566934058593e-06,4.4487926730258765e-05
193,SOX5,4.7102046,2.8805442,3.118631585986383e-06,4.920818769431086e-05
194,HIST4H4,4.6880617,2.0749145,3.390423825965493e-06,5.336604408150408e-05
195,ARFGEF2,4.6763353,1.9798349,3.5303274821664024e-06,5.5253198301857805e-05
196,RSBN1L,4.675435,1.1747198,3.470766970714933e-06,5.4502492528532445e-05
197,TNFAIP2,4.661198,2.5888422,3.915771509989845e-06,6.10879318132314e-05
198,TAF4B,4.650089,1.807318,4.015154479795305e-06,6.258783946771247e-05
199,KDM2A,4.6421165,1.3660308,4.0314946810188905e-06,6.274135321208867e-05
200,TMEM131,4.6387525,1.4333639,4.138740910020156e-06,6.425519923677076e-05
201,CCNL2,4.630684,1.2556859,4.2665900777279565e-06,6.613385694659477e-05
202,SERPINH1,4.624368,3.9100037,4.736039779253489e-06,7.276861120285427e-05
203,ATF7IP,4.61785,1.2310953,4.505417915285708e-06,6.966817830764596e-05
204,CSPP1,4.6161366,2.5962949,4.815369094249154e-06,7.370561807331494e-05
205,MT-ND1,4.6055355,0.5117849,4.6886166513231065e-06,7.209727227798276e-05
206,HSPA1L,4.5974813,3.444955,5.268375339959421e-06,7.999405101812699e-05
207,SRSF7,4.5949864,0.757325,4.931096491687502e-06,7.528685946905824e-05
208,EDRF1,4.5795465,2.109754,5.559413461530474e-06,8.428070807680198e-05
209,EPM2AIP1,4.578423,1.795654,5.573828463384286e-06,8.430587715260943e-05
210,BTAF1,4.576367,1.4196211,5.559086604606691e-06,8.428070807680198e-05
211,XRN1,4.572754,0.9985368,5.574158570077855e-06,8.430587715260943e-05
212,MKNK2,4.5596023,1.0373642,5.8830422082635205e-06,8.876918254763902e-05
213,HERC1,4.547708,1.8200631,6.433975793746056e-06,9.670475747847396e-05
214,IGHA2,4.542172,2.4382899,6.666946866974094e-06,9.974103404933611e-05
215,CCR2,4.5383115,1.262982,6.578747630975621e-06,9.865059190002155e-05
216,IGHV3-43,4.5354257,2.8862484,6.843353760484263e-06,0.00010222193573137583
217,YTHDF3,4.5256586,2.0075712,7.250192007972496e-06,0.00010746852862124261
218,BTG2,4.5193853,0.6248267,6.965277812569405e-06,0.00010372253839688292
219,MANEA-DT,4.5145707,2.5414367,7.644565825542367e-06,0.00011279527697855602
220,IGLV3-27,4.5105696,4.793062,8.061373530831455e-06,0.0001182232845048871
221,EXOC4,4.5064397,1.3242283,7.5749616967978105e-06,0.00011202481609594864
222,MED29,4.505429,1.3693563,7.774719084329052e-06,0.00011454081187575934
223,IGLV1-40,4.4991074,2.3979402,8.258363786957587e-06,0.00012092872245310849
224,MACF1,4.4981513,1.5219275,7.987474719341297e-06,0.0001172284729310159
225,IL6ST,4.496706,1.076949,7.881999258537673e-06,0.00011576836145005675
226,ID1,4.490812,3.3471854,8.702515081491003e-06,0.0001269516332151997
227,GTPBP1,4.4889717,1.2910984,8.296197324341743e-06,0.00012129893954780753
228,HYOU1,4.4702168,0.9240201,8.8630204355846e-06,0.00012890392926968755
229,PDXDC1,4.470123,1.5814822,9.17470640455693e-06,0.00013303668424132102
230,SLFN11,4.4631004,1.8473724,9.520005633121392e-06,0.00013752779438161688
231,SPAG9,4.461585,1.4052126,9.352498202912497e-06,0.00013531020790725722
232,MED13L,4.4446588,1.357359,1.0060413408268039e-05,0.00014468581158364057
233,HIST1H4B,4.4410634,2.2364836,1.0594332904064321e-05,0.00015146291472090183
234,ARFGAP1,4.439323,1.7156754,1.053482327275508e-05,0.00015072361142789262
235,IGLV1-51,4.4276032,2.6345332,1.1337318679098274e-05,0.0001616069563040491
236,ZNF292,4.420992,1.2657763,1.1231517840896397e-05,0.0001603353089709649
237,DNAJB4,4.412355,1.0488698,1.1632013690551068e-05,0.00016556347026852844
238,ZFC3H1,4.404196,1.5189624,1.2226989789032945e-05,0.00017352091456109968
239,SLC12A2,4.4021134,2.2100809,1.2635729094373722e-05,0.00017905865664600415
240,SLC20A1,4.3898168,2.3067439,1.33643664098282e-05,0.0001888302911809717
241,USP34,4.3854923,1.6589925,1.3311526052711234e-05,0.0001882212780342761
242,MTRNR2L12,4.373566,1.5914656,1.4020085318838252e-05,0.00019737380125843014
243,EIF4G2,4.369946,0.7118958,1.384037697881608e-05,0.000195128115699151
244,HERC2,4.349017,1.4399856,1.5626773576412975e-05,0.00021824415206538037
245,ENTPD4,4.338758,1.4164269,1.6413873898912765e-05,0.0002285762021556807
246,IGLV5-45,4.3377495,3.251245,1.73206298575033e-05,0.00023964957374064514
247,IGLV2-8,4.3327093,2.080334,1.6797572520050616e-05,0.0002332473270402718
248,AC096733.2,4.3279247,3.1371553,1.786201323518774e-05,0.0002467471879108105
249,APOL6,4.310253,0.91907096,1.8207516426450252e-05,0.0002510221719021804
250,ASCC3,4.307705,1.3322349,1.86211628661165e-05,0.0002565420221234254
251,NEU1,4.292897,0.8381859,1.974365537312421e-05,0.00027123320163974257
252,BAG3,4.2914014,1.1677347,1.9895601093086918e-05,0.00027312647267633313
253,ZFAND2A,4.290243,0.91988754,1.992954389768824e-05,0.0002733982640159091
254,NUP153,4.2821355,2.2284138,2.149628893820303e-05,0.00029281308589607216
255,SLC17A9,4.2809677,0.9972539,2.0875347486035628e-05,0.0002851730411584036
256,DYRK1A,4.2709994,2.3170967,2.271187997119947e-05,0.00030785268440625146
257,PIK3R3,4.262253,2.135204,2.3327226226390718e-05,0.0003150887181900113
258,ARID3A,4.253532,1.4160893,2.3860592429452004e-05,0.00032161882222376414
259,BIRC6,4.25208,1.2630235,2.3682858062945985e-05,0.0003194458921833098
260,TNFRSF10D,4.2477803,3.716336,2.5515395949815682e-05,0.0003417789939805872
261,SPG7,4.241654,1.4745089,2.4952729198069224e-05,0.00033540424385916553
262,SPTY2D1,4.232411,1.1123283,2.5818982442942594e-05,0.00034536685926618506
263,LENG8,4.2274737,1.4495707,2.6709527757235054e-05,0.0003562929344510672
264,TNK2,4.2271767,2.1654112,2.7005776337229575e-05,0.00035900594967146524
265,IGHJ5,4.2253757,2.1871026,2.7405355954167752e-05,0.00036381739370749207
266,CGAS,4.223453,1.477829,2.697310015947447e-05,0.0003588183434153352
267,RAPGEF2,4.21214,2.3044229,2.9252466856390105e-05,0.0003849019277516435
268,AL031777.3,4.1823425,2.0767152,3.323525430317969e-05,0.00043376382878201235
269,SYNE3,4.178592,2.123276,3.358854445052582e-05,0.0004380789309610078
270,SPEN,4.1685104,1.3440393,3.42855970757261e-05,0.0004459665584634656
271,ZRANB2,4.1682396,0.85631317,3.392916465845228e-05,0.0004419250833444906
272,MBTPS1,4.1681414,1.1747241,3.414521119104799e-05,0.000444439587280651
