,names,scores,logfoldchanges,pvals,pvals_adj
117,MT-ND3,4.7134256,0.45036888,2.9120220082589194e-06,0.00010786151747766672
118,IGKV4-1,4.546357,2.2221901,6.747556396975339e-06,0.00023156249328822528
119,S1PR1,4.4499154,1.2046226,1.002415229490457e-05,0.0003269895325912652
120,PLAC8,4.401779,1.3203539,1.2592927143989316e-05,0.0004026624760093717
121,ATP5MC2,4.391513,0.6007559,1.2904184616149966e-05,0.00041092306274420604
122,EIF3K,4.296118,0.63860273,1.9708172089826532e-05,0.0005939688075954087
123,NME2,4.265117,0.78845716,2.2599107845617854e-05,0.0006696581437795373
124,FCMR,4.232309,1.0642164,2.6246501762867864e-05,0.0007683534731757199
125,ATP5F1E,4.193574,0.4623832,3.0917133196916105e-05,0.0008886274190103902
126,KLF3,4.17981,1.1115701,3.291217076132912e-05,0.000940783979833044
127,FXYD5,4.167839,0.5169975,3.440632596035524e-05,0.0009777340857460247
128,EIF3E,4.164415,0.69710857,3.492356149731344e-05,0.0009895348979581846
129,MRPL23,4.15617,3.650442,3.913025104332942e-05,0.0010849700607142583
130,ISCU,4.124571,0.9392676,4.163330252548086e-05,0.001142943095780846
131,FBL,3.9933512,0.9677714,7.209042241255938e-05,0.0018631198516715912
132,LTA4H,3.9631991,1.6483629,8.286433793654406e-05,0.002113421728003132
133,ABT1,3.911575,1.209395,0.00010121504141660799,0.002525042080790417
134,RPL23,3.8639917,0.5915798,0.00012144319655619517,0.0029171918341079107
135,SNRPD2,3.8577616,0.563947,0.00012443288710047194,0.0029769767126855374
136,IGKV1-39,3.8198485,4.1147804,0.00015393351865371888,0.003586669464045654
137,SEC61G,3.791033,0.6922663,0.00016247805387484303,0.0037542101757819385
138,NSA2,3.790364,0.7360007,0.0001629205419995046,0.00375549263618573
139,C12orf57,3.7717252,0.55306,0.00017514952673211855,0.003980652417264272
140,IGKV3-11,3.7694707,1.5024585,0.00017879750125136836,0.004054066240406318
141,NDUFA11,3.7514486,1.0647908,0.00019087402250987187,0.0042835038341469175
142,SLC25A39,3.6765962,1.1710632,0.0002558035417138734,0.0054921359968192135
143,ATP5MPL,3.6745865,0.7332502,0.0002557828126842899,0.0054921359968192135
144,TTC39C-AS1,3.6736503,3.5444634,0.00027008026465499753,0.005740054102260538
145,IGKV1-5,3.6528728,1.9634292,0.00028287842913468246,0.005980814195070862
146,LIMD2,3.645833,0.61595464,0.00028550883709644285,0.006023305455657456
147,LINC02446,3.6417263,3.4061275,0.00030362098652417046,0.006343358156563643
148,UCP2,3.6125622,0.84058774,0.00032456735665582466,0.0066873968421793
149,PRR7,3.6118314,1.3807062,0.00032823267044817736,0.0067343212481275625
150,SLC25A6,3.5960038,0.5424883,0.0003447744465890835,0.0070177269870825365
151,RPL27A,3.586884,0.5086257,0.000356958240094482,0.007209367827256817
152,AC013264.1,3.560924,2.4480932,0.0004058242544520317,0.008103542134423337
153,BEX2,3.5393066,1.4926617,0.0004311973622681139,0.008531202450827547
154,EIF3H,3.5273595,0.6012052,0.00044592623306500065,0.008751245963153282
155,EIF5A,3.5105968,0.71152437,0.0004744527139055777,0.009245635265254376
156,IMP3,3.5068636,1.0132116,0.0004826565813744182,0.00938637966037154
157,MZT2B,3.4859197,0.5970103,0.0005197401797601304,0.01001751454713443
158,ATP5ME,3.4142225,0.7070475,0.0006760223654211082,0.012460511007082896
159,ISG20,3.4075384,0.62790847,0.000691457191674278,0.01268477564575242
160,C1orf162,3.3748908,1.0885129,0.0007802029866579298,0.014073382684055539
161,FCGRT,3.3741584,3.147905,0.0008045764666751167,0.014392649439352388
162,RSL24D1,3.3645422,0.6995939,0.0008069760771030648,0.014409014425476893
163,AC093512.2,3.3609362,2.064348,0.0008274711260032151,0.01467146763743112
164,AL355472.1,3.3594778,25.564985,0.000862383928048358,0.015106506912897636
165,TRBC2,3.3529234,0.62857634,0.0008412876035241852,0.014803763460381605
166,FXYD7,3.3268275,1.5159721,0.0009331504267970055,0.01617099699437775
167,SERP1,3.2926018,0.48518145,0.0010399293053133213,0.01767424508478656
168,SH3YL1,3.291423,1.2472447,0.0010500476329715488,0.017752939467199295
169,EIF2S3,3.2905266,0.6826859,0.001048560692073029,0.017743255860893998
170,TNFRSF9,3.2864165,25.600534,0.0011120108962730077,0.018654295147591017
171,IGKV3-20,3.266625,1.5348496,0.0011498454738668497,0.019140095027685836
172,RHOG,3.2522886,0.63092166,0.0011973545912486632,0.019795106696375898
173,TIMM10,3.24666,1.553856,0.0012316638880603753,0.020241629469402053
174,MT-ATP6,3.243247,0.44600582,0.0012364490485743797,0.02030307917409487
175,NDUFA3,3.2323465,0.65049165,0.001283523414529843,0.02098728386908991
176,IL23A,3.2305849,1.7279536,0.0013041524020361492,0.02127083526984842
177,NBEAL1,3.2078743,1.2889802,0.0014028568136457895,0.022652286103203932
178,EDF1,3.201653,0.518635,0.0014252682760204736,0.022880919742995342
179,VIPR1,3.2009482,3.0011516,0.0014645687092296432,0.023435837981818287
180,ARMH1,3.19608,1.6848927,0.0014643045986331212,0.023435837981818287
181,MRPS24,3.1839862,1.0482849,0.001517509271174303,0.02408532068072527
182,C9orf16,3.1804342,0.63551104,0.0015328978582621314,0.024287358800824253
183,LEPROTL1,3.1135268,0.49543244,0.0019200731067584,0.02934385742446755
184,RPL36AL,3.0766106,0.37246552,0.0021711214665734264,0.032389928166582344
185,CD8B,3.068386,2.4192555,0.002261229677799163,0.03337506221779769
186,CCDC57,3.0677226,1.2730405,0.0022486176985954307,0.033282379334617834
187,ADTRP,3.056059,25.283257,0.002405918923730503,0.03521604856009452
188,C19orf53,3.04989,0.614621,0.002372359700786154,0.034856267549249406
189,CXCR5,3.044708,3.7965915,0.0024774501379836197,0.036154007314379004
190,HBA1,3.040732,25.889929,0.0025286165135906626,0.03679004341250463
191,KTI12,3.0385077,25.242458,0.0025468919759893977,0.03693859899279723
192,CTSW,3.0236254,0.8622179,0.002587823415035606,0.03737132787382893
193,IGKV3-15,3.0177732,2.349229,0.00266595095947185,0.03818704219364512
194,P2RY8,3.0135033,0.91225827,0.0026751074796469844,0.03828994179385569
195,PHB2,3.0060384,0.75310093,0.0027414622844318293,0.03889585258479487
196,NSMCE1,3.0055058,0.9050323,0.0027489360838758204,0.03892425045713031
197,NT5E,3.0022976,25.05418,0.0028619942018143878,0.04022334935772299
198,LYPD3,2.9950786,1.8472352,0.0028650280401995415,0.040236851832295875
199,LIME1,2.9932327,0.8616359,0.0028571780459939505,0.04018475992369318
200,IZUMO4,2.9918501,25.557201,0.002959336370328841,0.04138167118999458
201,LSM7,2.9797685,0.6441028,0.002981968040918501,0.04165820996079516
202,C19orf70,2.9773185,0.73312193,0.0030065608738490996,0.04186512984013985
203,PDE3B,2.9716907,0.9284884,0.0030646303796058407,0.0425779606569576
204,PI16,2.9428928,24.997751,0.00345716504822378,0.04669458345231409
205,GPX4,2.936559,0.49990037,0.003422622765065409,0.04626022649523295
206,HBA2,2.917094,26.15619,0.0037492536664868663,0.04957034360547928
207,GCSAM,2.893215,1.7136501,0.003952581085526821,0.05173003795616323
208,MED28,2.8909073,0.8758552,0.00396154688696873,0.05181244173125073
209,RPA3,2.889467,0.8396826,0.003976601083908309,0.051869523143532506
210,CUTA,2.8668237,0.5281662,0.004265100641709344,0.05456910900127663
211,TRDC,2.8581228,3.1464312,0.00446928675888643,0.05654784009336813
212,IGLV5-45,2.8526735,3.127352,0.004519166576042658,0.05710449484011194
213,HBB,2.85233,1.7459157,0.00454426175125322,0.05727245216238555
214,IGLV2-8,2.8500679,2.249664,0.004535602823039183,0.05723765617189045
215,IGHV4-39,2.8477457,1.9603419,0.004563655875101269,0.05740505306535355
216,IGLV1-40,2.8462489,3.4209018,0.004629699063553693,0.057972792983557175
217,CCNC,2.829141,1.3402282,0.004820837547045837,0.05971131841136736
218,SH3TC1,2.8289533,1.9036264,0.0048315195907822125,0.059805461567278034
219,SSU72,2.8242548,0.6491835,0.0048698194449475,0.06012616132759926
220,ATP5F1A,2.815118,0.6563241,0.005008419352215409,0.06160228847094352
221,SCML1,2.8138459,1.6306729,0.005059374938035027,0.06191513756136308
222,MYCBP,2.813127,1.0711998,0.005045817191637477,0.0619053513732565
223,HMGN3,2.8129475,0.6649925,0.005043925753553625,0.0619053513732565
224,SRP72,2.8101726,0.9265266,0.005093656238719119,0.06217738933038578
225,AP005019.1,2.809068,3.4996817,0.005194688267163529,0.06305422425101748
226,LIN52,2.8068604,1.9092642,0.0051734598402505185,0.06287519226012668
227,IFNGR2,2.7934406,2.342387,0.0054104314990999595,0.06498209465719747
228,MRPL53,2.792815,2.4984348,0.0054361016162039815,0.06517773835430528
229,NDUFB2,2.7920485,0.49668223,0.005374260721971087,0.06482463230648498
230,ATP5PD,2.7848537,0.53971064,0.0054938101461586225,0.06565847360024182
231,MTERF4,2.777458,1.0134403,0.005631096425464827,0.06684645291856076
232,RIPOR2,2.767658,0.7585488,0.005792312913871474,0.068300729857431
233,EPHX2,2.7571094,1.812423,0.006021057230472398,0.07012389142254655
234,PUS1,2.7511353,2.011476,0.006145530612967441,0.07112617988496427
235,WDR24,2.749009,25.02171,0.006271481943175149,0.07206820191538571
236,RELB,2.7475495,0.57539344,0.006151884614989876,0.07115728754013022
237,IGHG1,2.7468686,1.1644948,0.006188677238782137,0.07137019401516488
238,C17orf49,2.7460582,1.2708964,0.006204620403760163,0.07146912606325283
239,SYTL3,2.7268775,0.7374192,0.006548656721521291,0.0746346907269564
240,APRT,2.7171943,0.4715303,0.0067382701440033286,0.07630285018959194
241,PKIA,2.7157567,1.8509218,0.006824754967791697,0.07698365193677456
242,SMAP2,2.706182,0.6806603,0.006967217677961879,0.07834688755015186
243,LINC01215,2.6961606,2.579885,0.00725119786719632,0.08079133146062766
244,TTF2,2.6957707,3.0739095,0.007267758119719404,0.08092938459302003
245,HNRNPA1,2.695742,0.33158007,0.007183482572279494,0.08045251774112679
246,PTRHD1,2.6852546,1.0589864,0.007425943312661324,0.08236007643168208
247,DNLZ,2.674273,1.4262189,0.007676045570795926,0.08402953665176432
248,SNHG8,2.6602802,0.48508403,0.007978234260299887,0.08684775589352804
249,NDUFS5,2.6494284,0.41146633,0.008235337127667499,0.0889480569342785
250,UXT,2.6482189,0.47071952,0.008266498660577456,0.08918536548257246
251,PARK7,2.6420467,0.5435387,0.008418938411019976,0.09057825699528088
252,ALKBH7,2.6397445,0.7241463,0.008477697112120848,0.09105900567191674
253,TOMM5,2.6328824,0.625906,0.008647572957755544,0.09222573891206308
254,SMDT1,2.6325486,0.5171086,0.00865391205567903,0.0922371109767569
255,MRS2,2.631936,1.8672838,0.008741293392535694,0.09296425394834262
256,PDE4D,2.616213,0.68139553,0.00907677408433992,0.09567018174648986
257,NPDC1,2.6148067,1.5021712,0.009155511257474488,0.09626181906626345
258,SNCA,2.6147878,24.67937,0.009294279949644725,0.09740425461266439
259,BEX4,2.6111846,1.3329335,0.009250865924167365,0.09705408471468345
260,SEC61B,2.6051795,0.4605759,0.009368476192575071,0.09807591932129965
261,TTC32,2.6008232,1.9606776,0.009565251113235595,0.09949193936591084
262,AL662899.2,2.5924823,25.046537,0.009907323686413356,0.10255533089578497
263,TXK,2.5894237,1.9357659,0.009858592706420963,0.102105349967409
264,AC100810.1,2.5833313,2.0607626,0.01005479109426524,0.10386026628450987
265,MED11,2.5785897,1.3838084,0.010150074825198111,0.1044553564593161
266,DCTN6,2.5777354,0.9015597,0.010147944675419037,0.1044553564593161
267,SERF2,2.576812,0.28881472,0.010164744838460428,0.10449341650769536
268,BLOC1S4,2.5664997,1.1043913,0.010489177175920104,0.10675639213814016
269,FHIT,2.5534384,3.5321455,0.011021994226949997,0.11095740972555627
270,DRAM1,2.5494623,3.4873588,0.011143492876447825,0.1118903534604117
271,F5,2.544873,24.82505,0.011338227867581062,0.11355194256031002
272,AC020571.1,2.5373282,1.973097,0.011447960690058734,0.11435587701150282
273,ATAD3B,2.5348806,1.7850249,0.01152589037870065,0.11492921699966283
274,GNA12,2.5345488,24.590143,0.011671826675730822,0.1160545512035141
275,PABPC1,2.5332642,0.27629206,0.011511189018987877,0.1149283269905019
276,ZWINT,2.5284095,24.806162,0.011874325972627933,0.11770622717197933
277,TMA7,2.5251498,0.33741358,0.011773314757220892,0.1168242669339981
278,PLSCR3,2.5209515,0.7761708,0.011921513254661259,0.11796011826199324
279,SSR2,2.5159097,0.4085667,0.012083817504686874,0.11905320504998351
280,PIM3,2.5143108,0.5545576,0.012142042416392001,0.1193240006378493
281,TRIM8,2.5133693,1.113275,0.012204844102621733,0.11983293776614069
282,TRAV12-3,2.4968634,1.8973254,0.012802673631370975,0.12405746006554132
283,UBXN1,2.4934716,0.49135453,0.012869260115109273,0.12451618622839276
284,UBXN6,2.4897995,1.9081495,0.013060154376366777,0.12587646653044704
285,GKAP1,2.4877114,1.5409003,0.013127533179017886,0.12617925552753106
286,MRPS33,2.4844708,0.91230696,0.013213546535202,0.12668034646187057
287,SEC14L1,2.4830372,0.9812656,0.013264816078283576,0.12691301323220963
288,ANKRA2,2.4757235,1.4235868,0.013555388829819331,0.12896889303821735
289,PIGP,2.4739816,1.0284926,0.013610437481685313,0.12921159112821945
290,UFC1,2.4708548,0.558233,0.013706892338368819,0.12990091474384785
291,BEX3,2.469276,1.3323183,0.013802167515066547,0.13072972403000055
292,ACTN1,2.4653635,1.8497965,0.013996639818069468,0.131810180605973
293,FAM200A,2.4652255,2.257082,0.014031237539121869,0.13201843988595782
294,ATP5PO,2.4628875,1.2415924,0.014032358260844506,0.13201843988595782
295,S1PR4,2.4613132,0.6467745,0.014073633518193214,0.13234261286560664
296,CCNG1,2.457005,0.84492964,0.014252767197971083,0.13357409876649964
297,DDT,2.4552965,0.68382365,0.014314152017511335,0.1340199597240123
298,LSM4,2.4488184,0.68627256,0.01457056756768102,0.13537584773629532
299,TRBV7-9,2.4474807,1.5642844,0.01466578325754989,0.13600008946286946
300,TRBV7-6,2.4328177,4.0822644,0.015433355464512096,0.1407051383967022
301,TIMM23B,2.4294293,1.7737852,0.0154375809817142,0.1407051383967022
302,HNRNPH2,2.4271839,1.1026734,0.0154879457852711,0.14093086720409131
303,RBM48,2.4271462,0.9752311,0.015474546179684632,0.14087498442847046
304,SSR3,2.4234395,0.5942914,0.01561618270896184,0.14150069570412713
305,AC018816.1,2.4211507,2.8975964,0.015832133170444965,0.14285721650635347
306,NAPA-AS1,2.4192872,24.266468,0.016033798090265287,0.14394078960867665
307,ZNF586,2.4024665,1.870325,0.016609766814982403,0.14740693375033995
308,AL109741.1,2.4001477,2.9674351,0.01677251844610304,0.14837639495005192
309,TRAV8-3,2.3995018,3.3737223,0.01684920725663293,0.1487835594376654
310,CXorf40A,2.3959925,1.0895932,0.016847856629326554,0.1487835594376654
311,DUT,2.3867218,0.5801271,0.017255032121210687,0.15153978209980917
312,KLRK1,2.3807952,24.72636,0.017782149987854195,0.15462981591140773
313,TMEM256,2.3803823,0.69412225,0.01755904258740859,0.15365349755591223
314,CYSLTR1,2.3796177,1.2177333,0.01762374340311101,0.15393162025431034
315,SNRPN,2.3791122,0.5740467,0.017612324677973336,0.15391157572029918
316,SELENOF,2.378592,0.50363564,0.017635580225077968,0.15393162025431034
317,C1QBP,2.3764725,0.5390104,0.01773733623551716,0.15437845694849892
318,GALE,2.3732617,2.550816,0.018030773383144034,0.15630159919314093
319,CSTF2T,2.3724556,1.4544017,0.017971703958680287,0.1558591609177952
320,MDS2,2.3695922,24.588387,0.018321566101483472,0.15811617450586604
321,MVD,2.3668668,1.2896974,0.018226309460952807,0.15750420317347863
322,POLD2,2.360163,1.0468357,0.01854152028628383,0.15923556072410744
323,RNASEK-C17orf49,2.359115,1.6793325,0.01866934985225414,0.160191605341468
324,SAAL1,2.3576176,1.7304199,0.01873173912835923,0.16058494909113263
325,IGKV1-17,2.352413,24.637978,0.01917666863823276,0.16274593860929587
326,CD27,2.3509111,0.6250193,0.018991786870266956,0.16188475685771248
327,C12orf43,2.349071,1.5637486,0.01911917598326024,0.1625499385244988
328,CLNS1A,2.3479886,0.68998367,0.019147741735091168,0.16257153076832218
329,LINC00402,2.3467185,2.4449983,0.0193293619317881,0.16325656472327035
330,HIGD2A,2.339056,0.41266936,0.01959883976417209,0.16495831785898354
331,TSHZ2,2.335617,1.0851508,0.019799572434922447,0.16607169463673715
332,MRPL11,2.334212,0.7536181,0.01985900263619408,0.16642633081428795
333,HIGD1A,2.319644,1.007994,0.020663461644375797,0.17152318069647354
334,ZBED5-AS1,2.3180935,2.506847,0.020867776848646945,0.17270194759737437
335,CHMP1B,2.3032172,0.46182036,0.021544601466263386,0.17658748727141305
336,SVIP,2.288556,0.5961252,0.022398500966686056,0.18220138527343238
337,CKAP4,2.2855172,1.5032718,0.022617359757275725,0.18344351672752385
338,HPCAL4,2.2846158,24.410732,0.02290245033285764,0.18529122905812168
339,TBCA,2.2837257,0.45644578,0.022673072614858097,0.18381857409431113
340,SHLD3,2.2794385,24.463928,0.023211325043847278,0.18716601901787777
341,NUDT2,2.2773113,1.2306477,0.02310694712319064,0.1864242362698224
342,PSMB8-AS1,2.2771351,0.79810536,0.023074297743104905,0.18637080520013447
343,HYLS1,2.2727966,3.2521322,0.02353432210118999,0.1894160202068471
344,UBXN7,2.2638805,1.3806149,0.023932700888271815,0.19162945195563846
345,GYPC,2.2595804,0.42873454,0.024139772953546145,0.19276628775319518
346,SNRPF,2.2590318,0.47178715,0.02417710044795292,0.19287026000588503
347,FEN1,2.2561414,1.6951848,0.024416873969883866,0.19438355491446924
348,ORC6,2.2521894,24.057032,0.024897570089430488,0.1967680987475586
349,DHODH,2.247717,2.246195,0.024999649581403518,0.19740366099489864
350,AC012615.1,2.242322,1.5384007,0.0253110078971211,0.1987900146227876
351,SLC16A10,2.2341971,24.198092,0.02606849251647395,0.20274026528733072
352,PSMB4,2.2308223,0.6297979,0.02599783857917622,0.20258581663632905
353,TSPOAP1-AS1,2.230729,1.5110129,0.02606200412909532,0.20274026528733072
354,NHP2,2.2305415,0.58004737,0.026014340114108296,0.20261329344892773
