,names,scores,logfoldchanges,pvals,pvals_adj
10156,SLC25A11,-0.35618484,-0.09786798,0.7217944486920922,1.0
10157,RDH10,-0.3567936,-0.3250598,0.7213391069500089,1.0
10158,AC005037.1,-0.35684353,-0.34530425,0.721305114905521,1.0
10159,SHMT1,-0.35697472,-0.18711743,0.7212101328798656,1.0
10160,MLH3,-0.35718602,-0.26282966,0.72104548316184,1.0
10161,SNX32,-0.35850537,-0.7749016,0.7200804692954712,1.0
10162,EXOSC5,-0.35872763,-0.13626683,0.7198918847103417,1.0
10163,DGAT2,-0.35901338,-0.42117956,0.7196937791064382,1.0
10164,ZIK1,-0.359515,-0.48506933,0.719303454552501,1.0
10165,MOSPD3,-0.35965362,-0.13812314,0.7192000893944803,1.0
10166,ZNF341,-0.3598175,-0.40024236,0.7190773432170361,1.0
10167,DENND5A,-0.3600886,-0.5091636,0.7188790950982824,1.0
10168,RGS5,-0.3616904,-0.5064205,0.7177009467872941,1.0
10169,MAPK9,-0.36233616,-0.24393189,0.7171997015462512,1.0
10170,UBXN1,-0.36354166,-0.059953023,0.7162957332116192,1.0
10171,ADGRG5,-0.363644,-0.78793347,0.7162415991314448,1.0
10172,TMEM147,-0.36405212,-0.11096332,0.715913862391907,1.0
10173,CXorf57,-0.3645339,-0.78977245,0.7155775320447542,1.0
10174,IFT122,-0.36478037,-0.27327624,0.7153803327620532,1.0
10175,PDGFD,-0.3648859,-0.7907603,0.715314909935679,1.0
10176,ZNF79,-0.36567816,-0.34790498,0.7147045804388932,1.0
10177,EIF3H,-0.36570817,-0.05685108,0.7146794636732392,1.0
10178,AL034417.3,-0.36673483,-0.64608,0.7139142648092406,1.0
10179,SRP14,-0.366888,-0.0461095,0.7138021798951357,1.0
10180,DLGAP1-AS2,-0.36694336,-0.46052626,0.7137611307508787,1.0
10181,AC010522.1,-0.36745265,-0.39310336,0.713383754669574,1.0
10182,SLC43A3,-0.36763716,-0.15536343,0.7132404785939178,1.0
10183,ABHD13,-0.3680378,-0.1503718,0.7129412099298306,1.0
10184,NAAA,-0.36814386,-0.12815942,0.7128617016739732,1.0
10185,TMBIM1,-0.36861163,-0.10268521,0.7125133212357133,1.0
10186,ZNF514,-0.3690936,-0.801079,0.7121783136019896,1.0
10187,AVPI1,-0.36913076,-0.28322175,0.7121270536839885,1.0
