,names,scores,logfoldchanges,pvals,pvals_adj
120,H3F3A,12.09215,0.93063694,1.1365663458258427e-32,6.6645366181673055e-31
121,LEF1,12.036077,1.5729505,2.5899577307038926e-32,1.5095642521090645e-30
122,DDT,11.5214615,1.78333,9.174232157553522e-30,5.131489105070787e-28
123,C12orf57,11.267567,1.0016919,1.0519996304284015e-28,5.735466524433945e-27
124,BEX3,11.237086,2.7450109,3.283929963760534e-28,1.7704943518507834e-26
125,FBL,11.064056,1.4993906,1.0965605111475337e-27,5.799221515221385e-26
126,S1PR1,10.997446,1.5110682,2.1788218987348917e-27,1.1337467622666357e-25
127,NOG,10.951275,7.150282,1.2230499464426864e-26,5.979389524056951e-25
128,PCBP2,10.946878,1.0163631,3.1914841339744036e-27,1.6131123842788852e-25
129,MT1X,10.8730955,1.3798364,7.557323380320695e-27,3.761027935606266e-25
130,C19orf53,10.70788,1.2074269,4.043444620661074e-26,1.9473751027893493e-24
131,KLRK1,10.565393,3.9516423,4.223491604770077e-25,1.9657973275055738e-23
132,ATP5PO,10.329206,2.4538825,2.9543781315428028e-24,1.3460451914346071e-22
133,SNRPE,10.319265,1.6667299,2.32315698899058e-24,1.0609447999839569e-22
134,BIRC2,10.2949,1.7314029,3.0805787579478925e-24,1.400256513185261e-22
135,NME2,10.021553,1.1621794,3.764762325149719e-23,1.6304542243530728e-21
136,LSM5,9.884136,1.4370203,1.525730375157778e-22,6.368365774502648e-21
137,NDFIP1,9.815216,1.0669131,2.6996776534770683e-22,1.1220137810778677e-20
138,FCMR,9.807984,1.1172723,2.890143130988845e-22,1.1960509174704155e-20
139,ATP5MPL,9.800027,1.2217032,3.181312806135436e-22,1.3137468139209082e-20
140,TOMM7,9.686027,0.7737097,8.97209626721306e-22,3.635478422762803e-20
141,COX6C,9.632041,0.97367483,1.4981496978844331e-21,6.032694499219702e-20
142,GIMAP5,9.43924,1.70302,1.0542787807219173e-20,4.1506078813451714e-19
143,NSMCE1,9.389594,1.5883257,1.5965288222820498e-20,6.234814469149357e-19
144,LIMD2,9.350847,0.86227626,1.988602984967039e-20,7.70395116471562e-19
145,PRMT2,9.168003,1.195693,1.0850159039050965e-19,4.02659152560115e-18
146,SEC61G,9.019996,1.0816009,3.9501241440845175e-19,1.417152671211394e-17
147,NOSIP,8.997653,1.081955,4.828556964304383e-19,1.729104467162062e-17
148,SATB1,8.99164,1.348296,5.278222917061474e-19,1.8831806727434955e-17
149,UQCRH,8.933965,0.9534122,8.289062109764572e-19,2.93046277756686e-17
150,NDUFC1,8.91939,1.4508497,9.977768574079597e-19,3.5083063451867916e-17
151,C1QBP,8.901785,1.1747344,1.135150979440898e-18,3.9769215451206476e-17
152,NSA2,8.895361,1.0362853,1.1678967792959789e-18,4.08427181790192e-17
153,CD8A,8.858673,1.2891644,1.6136792959003286e-18,5.592839545380264e-17
154,SNRPD2,8.848247,0.8148078,1.7318657110380104e-18,5.991761423446836e-17
155,PET100,8.81508,1.2171662,2.4034183134168835e-18,8.256273636302352e-17
156,YBX3,8.812552,1.7473947,2.6342283731381623e-18,9.033169345271837e-17
157,EIF3K,8.711542,0.79440784,5.615013451242356e-18,1.895335583915876e-16
158,UQCRQ,8.674133,1.182281,7.991331109842489e-18,2.669599750618466e-16
159,EIF3H,8.623602,0.9087044,1.1950470518813626e-17,3.9312996999941303e-16
160,UXT,8.607464,0.90907496,1.3726337634135719e-17,4.485092376110104e-16
161,EIF3L,8.553968,0.9479619,2.1548649567979262e-17,6.947470755231055e-16
162,GPX4,8.385167,0.88700193,8.756107834459603e-17,2.7366714486155626e-15
163,HINT1,8.23083,0.6897771,3.081574905184772e-16,9.215760760359205e-15
164,RPL13A,8.211032,0.52316797,3.7391185179768493e-16,1.1113713830844206e-14
165,NDUFA13,8.08802,1.0726862,9.925721709602181e-16,2.8969674084461466e-14
166,RBM38,8.057492,0.93026775,1.2489027648261376e-15,3.6179035466433593e-14
167,LRRN3,8.043575,6.5053744,2.117935773377142e-15,6.054052345431068e-14
168,MT2A,8.005331,0.8967203,1.879979952757696e-15,5.3897386858307417e-14
169,TBCA,7.9438405,0.9462717,3.0689812512657078e-15,8.695745562892865e-14
170,TMEM256,7.858413,1.4224098,6.284592724719844e-15,1.747530948339362e-13
171,NDUFA3,7.825169,1.0114192,7.781759943326006e-15,2.145400266193387e-13
172,SNRPG,7.796271,0.87833345,9.63723152371926e-15,2.641935404574394e-13
173,KLF3,7.791175,1.1104059,1.0139404589592102e-14,2.775679882643062e-13
174,FLT3LG,7.778927,0.9315065,1.1051545030952668e-14,3.016869725819414e-13
175,ATP5MF,7.695007,0.95360386,2.1075734321879037e-14,5.657799826464042e-13
176,PLAC8,7.6451335,1.2603265,3.152110929720785e-14,8.335057361709907e-13
177,NDUFB1,7.6305304,1.1586695,3.497563184168448e-14,9.21088247510521e-13
178,ATP5MD,7.560137,0.8917582,5.821662978456332e-14,1.5126192335857957e-12
179,MRPL20,7.53571,1.0511051,7.103218268674592e-14,1.8357704843768995e-12
180,NDUFA1,7.425423,0.8502144,1.583039810626028e-13,3.95433972772723e-12
181,NDUFA11,7.391154,1.3035871,2.1170635849278793e-13,5.2410825407991335e-12
182,SERF2,7.3719826,0.555602,2.3406946913947255e-13,5.787330352264998e-12
183,LAYN,7.3575153,4.5106525,3.359963144435693e-13,8.202959078031746e-12
184,MRPL53,7.32205,2.9755914,4.050069749357681e-13,9.83827331230078e-12
185,ATP8A1,7.256235,1.5903839,5.766860206195573e-13,1.386976328897768e-11
186,BEX4,7.234265,1.7927986,6.887294740753701e-13,1.6482799460331515e-11
187,ZBED3,7.1998286,4.787248,1.0379993440684749e-12,2.4479379427733934e-11
188,SLIRP,7.0754905,1.2016582,2.023454913674431e-12,4.653227063922634e-11
189,UBE2B,7.007516,0.6865661,3.172535521992944e-12,7.18503406608647e-11
190,GYPC,6.979557,0.75625855,3.864731065780833e-12,8.712028484987247e-11
191,CD248,6.9739594,4.9224434,5.023368459779324e-12,1.1232552815190888e-10
192,BLOC1S1,6.907753,1.8340673,6.88435313113425e-12,1.5305659784900875e-10
193,NPM1,6.897156,0.5010853,6.841463146789138e-12,1.5227747501838346e-10
194,HYPK,6.8970823,2.442426,7.670900378496964e-12,1.691869380070995e-10
195,RNF138,6.892599,1.0031928,7.166309411448817e-12,1.585985169518929e-10
196,EIF4A1,6.8831472,0.9377457,7.58344657932083e-12,1.6744836707399086e-10
197,LYPD3,6.878292,1.9095352,8.402605522504146e-12,1.8386265004090526e-10
198,PDE3B,6.8710475,1.0934464,8.314066132399113e-12,1.823363949872705e-10
199,TIMM13,6.851658,1.3686991,9.664534494664293e-12,2.10054815237334e-10
200,COX7B,6.774707,0.8216368,1.585134622087991e-11,3.388312541861874e-10
201,UQCR10,6.7554803,0.78439486,1.8020763867520993e-11,3.839352424859659e-10
202,CTSW,6.711846,1.0500529,2.436671683817796e-11,5.107274374861728e-10
203,NDUFB6,6.643683,1.0957186,3.878058189780414e-11,7.964998032322546e-10
204,RBM3,6.5826354,0.75454545,5.722678119947027e-11,1.1606213127487132e-09
205,MT1F,6.5736523,1.2892408,6.234166755939153e-11,1.2577852657590749e-09
206,COX5B,6.543423,0.71587026,7.394754744641967e-11,1.4720491778333941e-09
207,EIF4B,6.5173035,0.76709855,8.801825325050775e-11,1.73436170288234e-09
208,RASGRP2,6.496353,1.0359339,1.0197911206997276e-10,1.987261632696889e-09
209,ATP5MC2,6.450831,0.551487,1.3512850556652237e-10,2.5941732586949877e-09
210,COX7A2,6.3796754,0.67079186,2.1413922713003643e-10,4.0312592234402295e-09
211,DCXR,6.363229,0.8130194,2.3907792129151504e-10,4.479018701107158e-09
212,CHKA,6.3433285,2.7502062,2.953213323753948e-10,5.485063866099558e-09
213,ISCA1,6.2931533,0.98416257,3.7520726739085964e-10,6.902746779894972e-09
214,NUCB2,6.2901597,0.97044927,3.814273756812174e-10,7.003901546449147e-09
215,APRT,6.180017,0.6705536,7.567358199924343e-10,1.3462406535502435e-08
216,MZT2B,6.1724515,0.6500307,7.927875251480339e-10,1.407796255772936e-08
217,COX6B1,6.1651745,0.62376076,8.293894701007666e-10,1.4701023036699341e-08
218,NDUFAF4,6.158937,1.3304485,8.817603497077928e-10,1.555798506002812e-08
219,SNX9,6.1569595,1.0776184,8.82546321350454e-10,1.555798506002812e-08
220,CARS,6.118889,1.4442753,1.1313282415058342e-09,1.967558229335729e-08
221,FGFBP2,6.091988,3.660252,1.4525093672952588e-09,2.4816685131895843e-08
222,KRT73-AS1,6.0714345,25.86194,1.7182038359061672e-09,2.907464538021168e-08
223,NDUFB11,6.062735,0.6609581,1.5609697586784764e-09,2.6622901622311554e-08
224,SRP14,6.0548725,0.544876,1.6359649285791918e-09,2.7804241067244777e-08
225,EEF2,6.0106425,0.4707617,2.145406138687893e-09,3.5989790618663196e-08
226,EIF2S3,5.9732733,0.7586896,2.699026616533069e-09,4.469744675792691e-08
227,NDUFB2,5.950274,0.72457665,3.0936134875883864e-09,5.1014396075278673e-08
228,TIMM10,5.898548,1.2864021,4.293857799346971e-09,6.985707127202461e-08
229,SNN,5.8981757,1.9971843,4.408394083915865e-09,7.160080592796875e-08
230,HNRNPA1,5.8248453,0.43298674,6.516049951792457e-09,1.0426217107530075e-07
231,RSL1D1,5.8200507,0.70877445,6.72072104353276e-09,1.0744849648593684e-07
232,LSM7,5.8140497,0.74566996,6.959856047435074e-09,1.111801201849114e-07
233,CXCL16,5.8124905,1.7351992,7.2507293240155525e-09,1.1554138378474372e-07
234,PPIA,5.8042064,0.41162694,7.3723163922566636e-09,1.1738251752035241e-07
235,RPIA,5.7571125,1.2846241,9.8983725042999e-09,1.5543488020708476e-07
236,S1PR4,5.696727,0.8376708,1.383086620002107e-08,2.1389902954279597e-07
237,FAM32A,5.676148,1.013864,1.5680709766106784e-08,2.413536049566745e-07
238,AC100810.1,5.660824,1.9367937,1.761315034510839e-08,2.700265679685693e-07
239,RBX1,5.6419415,0.7766072,1.8948811449030812e-08,2.893607249521944e-07
240,ARMH1,5.589364,1.1438996,2.576856702668935e-08,3.8561458552121334e-07
241,SELENOH,5.583641,0.6762539,2.6382086073491644e-08,3.941877664360272e-07
242,PAK1,5.58143,1.7858934,2.7514131135416384e-08,4.0889875283866504e-07
243,LAMTOR5,5.5654297,0.8790012,2.9347859741152542e-08,4.3448711648819966e-07
244,SNRPF,5.557802,0.7530982,3.0548420591107175e-08,4.514058001524213e-07
245,NDUFB4,5.4974494,0.68975735,4.2870421918950833e-08,6.139254204855371e-07
246,NELL2,5.455244,0.8677865,5.432616067144784e-08,7.67406442847257e-07
247,TSPAN3,5.428499,2.1641257,6.514218672596612e-08,9.102553651290687e-07
248,RSL24D1,5.4221535,0.6528057,6.509728144437484e-08,9.102553651290687e-07
249,SMAP2,5.4025993,0.63879377,7.252448675847603e-08,1.0076075615570947e-06
250,IMP3,5.391902,0.8819821,7.721129303913564e-08,1.0682323872340626e-06
251,MRPS33,5.382954,1.0754614,8.133210009624304e-08,1.1203511219077228e-06
252,MCM6,5.3800917,1.5642366,8.366628914327871e-08,1.1492420424500328e-06
253,GABARAPL1,5.362786,0.92519385,9.048214401546897e-08,1.2367379811241108e-06
254,MT1E,5.27757,1.1409832,1.4454279688735222e-07,1.9228451986200267e-06
255,AES,5.2577357,0.5446933,1.5929335009573034e-07,2.0975065346051763e-06
256,EIF3F,5.257088,0.5314756,1.5984227400598736e-07,2.103307590632006e-06
257,PAIP2,5.225974,0.6205684,1.8898848683606346e-07,2.455205850737052e-06
258,EIF5A,5.2137365,0.6733489,2.0186967789008802e-07,2.6155464473756466e-06
259,NDUFAB1,5.2009387,0.80483794,2.1652587751778231e-07,2.8017005044950915e-06
260,TRIAP1,5.18965,1.3734739,2.3275455472347434e-07,3.003678957864304e-06
261,ABLIM1,5.185916,0.69577104,2.339505119704507e-07,3.017106635770417e-06
262,PKIG,5.164052,4.1743884,2.802889457695425e-07,3.5719817126993113e-06
263,MRPS23,5.153315,1.3834082,2.817076052648015e-07,3.5861993603743092e-06
264,MGAT4A,5.0959496,0.7511424,3.7600533916235554e-07,4.717445137557957e-06
265,SNRPD1,5.0737433,0.75470245,4.2235786493452495e-07,5.261581386722847e-06
266,PRDX2,5.0363126,0.6372608,5.121488720177046e-07,6.279404584328255e-06
267,NBEAL1,4.997023,1.0814419,6.300630176610746e-07,7.6050330284725105e-06
268,NINJ1,4.9895773,0.9834061,6.53924598645919e-07,7.83998574208538e-06
269,NIFK,4.9800267,0.9150033,6.859448691739162e-07,8.18788681783305e-06
270,APEX1,4.944335,0.79500306,8.210539776455209e-07,9.67407160176488e-06
271,NOP10,4.933889,0.670853,8.64926983090375e-07,1.0137299405073122e-05
272,AGPAT5,4.907311,1.2708708,9.970773988197374e-07,1.1560498944857995e-05
273,EVI2A,4.9044433,0.77705395,1.0045553233539127e-06,1.1633302070988122e-05
274,CDCA7L,4.8961535,2.9031494,1.084350255940379e-06,1.2472825793789937e-05
275,SNHG9,4.889752,1.0461291,1.084761190165254e-06,1.2472825793789937e-05
276,MRPS21,4.887544,0.6831357,1.093269068519153e-06,1.2555774763839197e-05
277,NDUFA12,4.8257885,0.67811555,1.4884374936277534e-06,1.674729467467888e-05
278,UQCRFS1,4.8060246,0.68136847,1.64109845913091e-06,1.8274285710425606e-05
279,PRKAR1B,4.792036,1.961105,1.7901904398692408e-06,1.9820767967725098e-05
280,PIK3IP1,4.785868,0.6004783,1.811690595859448e-06,2.0035955997171525e-05
281,IMPDH2,4.781358,0.8408272,1.8571084229674823e-06,2.0468266542518947e-05
282,HLA-B,4.7749996,0.28909943,1.9321498022246756e-06,2.1223030849676702e-05
283,REG4,4.7515473,25.081753,2.2729340465013143e-06,2.4686836546471184e-05
284,C19orf70,4.747416,0.75081474,2.1913253623831176e-06,2.3840489887048166e-05
285,HBA1,4.726284,4.5338855,2.5543434157510725e-06,2.7497088938609296e-05
286,ANP32B,4.7146626,0.53062004,2.566043137808106e-06,2.7607722428889983e-05
287,PPA1,4.709081,0.75597924,2.6418813771654333e-06,2.837646687847476e-05
288,CD79A,4.7048116,1.5527557,2.7267078668645445e-06,2.917457165819953e-05
289,SMDT1,4.690361,0.5292548,2.888197354723088e-06,3.068255197472382e-05
290,MRPL23,4.6683035,1.8337781,3.2639326122338018e-06,3.42986833085251e-05
291,SIVA1,4.664042,0.67603153,3.2833375003098913e-06,3.448392724216163e-05
292,ROMO1,4.6606417,0.617564,3.335812224994234e-06,3.499717809454761e-05
293,TOMM22,4.6433887,0.6426708,3.623969063319324e-06,3.779560212249584e-05
294,STMN1,4.6422725,0.7810577,3.6481285008841934e-06,3.800672360368294e-05
295,AC136475.5,4.6330795,2.3998299,3.900951137993175e-06,4.040211346708086e-05
296,LAPTM4A,4.619371,0.70199174,4.067811011832749e-06,4.1915464874049074e-05
297,ISG20,4.6120257,0.5400273,4.206992485457745e-06,4.3225789915431114e-05
298,HNRNPH2,4.6007705,1.226912,4.46886229392176e-06,4.577105449220445e-05
299,ATP5PD,4.5986958,0.58257043,4.484249000977799e-06,4.59017503748427e-05
300,SLC25A3,4.595497,0.45529464,4.550486547018145e-06,4.648441757425009e-05
301,C11orf1,4.5902348,1.3072273,4.7070870748929605e-06,4.790763137734529e-05
302,FLT1,4.588003,3.6419032,4.886943148634505e-06,4.943975313411693e-05
303,MAD1L1,4.550916,0.8739689,5.6389441607085105e-06,5.627057440369742e-05
304,APBA2,4.5277567,1.2818567,6.311628664020156e-06,6.243751311924933e-05
305,TMEM123,4.506431,0.5678407,6.925911669237494e-06,6.80977809464187e-05
306,CLEC11A,4.4875617,2.8599293,7.746139558304374e-06,7.539860716505998e-05
307,SMPD1,4.4827633,1.1403345,7.787057685232566e-06,7.575889855272124e-05
308,DDX18,4.475938,0.58489835,7.984641990042111e-06,7.756452271507875e-05
309,EIF3M,4.4571185,0.5746722,8.71057449791881e-06,8.394416108744102e-05
310,HMGN3,4.4554515,0.702168,8.788831900417928e-06,8.461430473968828e-05
311,AL109741.1,4.391415,3.0431502,1.2111832529542375e-05,0.0001129642275665007
312,HBA2,4.3912234,2.788467,1.2154976801569628e-05,0.00011331217326688997
313,TPRKB,4.3789396,1.0017889,1.250227281507671e-05,0.00011632627663845823
314,ATP5PF,4.370834,0.55816287,1.2933957353988973e-05,0.00012005508287114872
315,TIMM8B,4.359049,0.93688434,1.368333179977617e-05,0.00012628921725108908
316,UQCR11,4.3428397,0.4721667,1.4675056296874093e-05,0.00013447977699057096
317,USP11,4.3383975,0.8689962,1.5005772237248146e-05,0.0001371219554391475
318,MIF,4.318584,0.38765717,1.6368087912449896e-05,0.00014859130883664173
319,ATP5F1A,4.3168654,0.63483346,1.6513673824785214e-05,0.0001498428682867023
320,CDK5R1,4.314909,2.443935,1.6938748738493914e-05,0.00015312723533555118
321,MAGEH1,4.3098173,1.4071182,1.7159208489733517e-05,0.00015490375701266877
322,SETD1B,4.2994375,1.3281511,1.795404243154797e-05,0.00016147822500181395
323,DIABLO.1,4.2532763,1.2899765,2.2024144122557633e-05,0.00019421472661277652
324,TMIGD2,4.2509565,1.408848,2.232180229552929e-05,0.00019657162466149182
325,UBE2E2,4.2496552,2.74039,2.268530110503168e-05,0.00019941078312842383
326,CEBPZ,4.1706066,0.6628682,3.153438422612099e-05,0.00026844336115999226
327,NUDT2,4.130189,1.3639853,3.779472036054075e-05,0.0003163250226294676
328,NT5E,4.1206884,2.1626813,3.9635690616987584e-05,0.0003300253621557752
329,PRCD,4.118763,24.670435,4.0810288467800174e-05,0.00033907829146897844
330,SKP1,4.10766,0.36888158,4.136363938950559e-05,0.0003435288305138699
331,HIGD1A,4.106419,1.201025,4.179270441821308e-05,0.00034679546817148254
332,HPGD,4.099426,1.9314073,4.3346845480782365e-05,0.0003584656684859416
333,ZSCAN16-AS1,4.092322,1.0633926,4.4335582754747475e-05,0.0003657073207339115
